gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,640,7168,384,ck,3,0,11.6384,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,302.72,1045.96,0.0
gfx950,256,672,7168,384,ck,18,0,12.0301,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,307.51,1051.06,0.0
gfx950,256,704,7168,384,ck,3,0,11.9235,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,325.03,1099.96,0.0
gfx950,256,736,7168,384,ck,1,0,12.8469,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,315.38,1057.57,0.0
gfx950,256,768,7168,384,ck,1,0,12.8765,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,328.34,1091.72,0.0
gfx950,256,800,7168,384,ck,2,0,13.296,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,331.23,1092.7,0.0
gfx950,256,832,7168,384,ck,2,0,13.1797,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,347.52,1138.08,0.0
gfx950,256,864,7168,384,ck,3,0,14.2414,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,333.98,1086.31,0.0
gfx950,256,896,7168,384,ck,0,0,14.0585,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,350.86,1133.95,0.0
gfx950,256,928,7168,384,ck,0,0,14.2486,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,358.54,1151.88,0.0
gfx950,256,960,7168,384,ck,0,0,14.296,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,369.67,1181.01,0.0
gfx950,256,992,7168,384,ck,0,0,14.4355,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,378.3,1202.23,0.0
gfx950,256,1024,7168,384,ck,0,0,14.3906,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,391.72,1238.71,0.0
gfx950,256,1088,7168,384,ck,0,0,14.9709,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,400.07,1253.62,0.0
gfx950,256,1152,7168,384,ck,0,0,14.9075,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,425.41,1322.15,0.0
gfx950,256,1216,7168,384,ck,3,0,17.3062,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,386.8,1193.33,0.0
gfx950,256,1280,7168,384,ck,3,0,17.7527,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,396.92,1216.38,0.0
gfx950,256,1344,7168,384,ck,1,0,18.4305,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,401.44,1222.77,0.0
gfx950,256,1408,7168,384,ck,1,0,18.1824,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,426.3,1291.26,0.0
gfx950,256,1472,7168,384,ck,0,0,19.4825,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,415.93,1253.45,0.0
gfx950,256,1536,7168,384,ck,0,0,19.3374,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,437.27,1311.57,0.0
gfx950,256,1600,7168,384,ck,0,0,19.7168,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,446.73,1334.12,0.0
gfx950,256,1664,7168,384,ck,0,0,19.286,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,474.97,1412.77,0.0
gfx950,256,1728,7168,384,cktile,31,0,20.6526,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3_aqrm,460.6,1364.9,0.0
gfx950,256,1792,7168,384,ck,1,0,22.9842,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,429.21,1267.43,0.0
gfx950,256,1856,7168,384,ck,1,0,23.3304,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,437.94,1289.0,0.0
gfx950,256,1920,7168,384,ck,0,0,23.7056,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,445.87,1308.34,0.0
gfx950,256,1984,7168,384,ck,1,0,24.4704,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,446.33,1305.94,0.0
gfx950,256,2048,7168,384,ck,1,0,24.145,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,466.94,1362.56,0.0
gfx950,256,4096,7168,384,ck,0,0,40.4015,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,558.11,1560.48,0.0
gfx950,256,6144,7168,384,ck,0,0,58.5103,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,578.07,1592.75,0.0
gfx950,256,8192,7168,384,ck,0,0,74.1794,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,607.95,1662.71,0.0
gfx950,256,10240,7168,384,ck,0,0,90.8814,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,620.27,1688.85,0.0
gfx950,256,12288,7168,384,ck,0,0,105.5329,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,640.99,1740.04,0.0
gfx950,256,14336,7168,384,ck,0,0,121.083,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,651.78,1765.55,0.0
gfx950,256,16384,7168,384,ck,0,0,147.3687,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,612.03,1655.2,0.0
gfx950,256,32768,7168,384,ck,0,0,264.9201,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,680.92,1831.11,0.0
gfx950,256,1,6144,7168,ck,8,0,22.4991,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.91,1958.28,0.0
gfx950,256,2,6144,7168,ck,8,0,22.4083,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,7.86,1967.09,0.0
gfx950,256,4,6144,7168,ck,8,0,22.3842,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,15.74,1970.94,0.0
gfx950,256,8,6144,7168,ck,8,0,22.4718,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,31.36,1966.72,0.0
gfx950,256,16,6144,7168,ck,8,0,21.7095,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,64.92,2042.95,0.0
gfx950,256,32,6144,7168,ck,8,0,21.6941,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,129.92,2058.75,0.0
gfx950,256,64,6144,7168,ck,18,0,26.0136,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,216.7,1740.83,0.0
gfx950,256,128,6144,7168,ck,18,0,26.4924,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,425.57,1756.37,0.0
gfx950,256,256,6144,7168,ck,2,0,42.8402,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,526.34,1144.27,0.0
gfx950,256,512,6144,7168,ck,0,0,53.8372,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,837.66,1003.05,0.0
gfx950,256,1024,6144,7168,ck,0,0,89.5208,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1007.52,714.51,0.0
gfx950,256,2048,6144,7168,ck,0,0,138.2083,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1305.19,606.95,0.0
gfx950,256,4096,6144,7168,cktile,29,0,245.2901,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1470.82,504.43,0.0
gfx950,256,8192,6144,7168,cktile,29,0,402.4955,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1792.7,505.41,0.0
gfx950,256,16384,6144,7168,cktile,28,0,738.6378,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1953.74,491.18,0.0
gfx950,256,1,7168,3072,ck,8,0,10.8626,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.05,2028.75,0.0
gfx950,256,2,7168,3072,ck,8,0,10.8929,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.09,2024.71,0.0
gfx950,256,4,7168,3072,ck,8,0,10.8457,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16.24,2036.73,0.0
gfx950,256,8,7168,3072,ck,8,0,10.9749,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,32.1,2019.09,0.0
gfx950,256,16,7168,3072,ck,8,0,10.5586,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,66.74,2111.89,0.0
gfx950,256,32,7168,3072,ck,8,0,10.7871,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,130.65,2092.98,0.0
gfx950,256,64,7168,3072,ck,18,0,13.0395,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,216.16,1774.16,0.0
gfx950,256,128,7168,3072,ck,18,0,13.4186,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,420.1,1807.07,0.0
gfx950,256,256,7168,3072,ck,2,0,21.402,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,526.79,1237.11,0.0
gfx950,256,512,7168,3072,ck,0,0,28.1219,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,801.82,1099.96,0.0
gfx950,256,1024,7168,3072,ck,0,0,46.7273,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,965.11,852.73,0.0
gfx950,256,2048,7168,3072,ck,0,0,83.8208,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1076.04,688.04,0.0
gfx950,256,4096,7168,3072,cktile,28,0,140.9693,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1279.63,662.01,0.0
gfx950,256,8192,7168,3072,cktile,11,0,234.0696,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1541.32,703.32,0.0
gfx950,256,16384,7168,3072,cktile,29,0,436.5257,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1652.95,703.81,0.0
gfx950,256,1,65536,1536,ck,6,0,20.3389,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,9.9,4955.82,0.0
gfx950,256,2,65536,1536,ck,8,0,20.832,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,19.33,4844.88,0.0
gfx950,256,4,65536,1536,ck,6,0,20.2458,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,39.78,4998.26,0.0
gfx950,256,8,65536,1536,ck,8,0,20.8104,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,77.39,4888.14,0.0
gfx950,256,16,65536,1536,ck,8,0,20.5514,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,156.74,5001.36,0.0
gfx950,256,32,65536,1536,ck,12,0,23.809,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,270.59,4406.18,0.0
gfx950,256,64,65536,1536,ck,2,0,26.6901,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,482.76,4089.54,0.0
gfx950,256,128,65536,1536,cktile,32,0,25.6641,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4_aqrm,1004.12,4583.72,0.0
gfx950,256,256,65536,1536,cktile,31,0,47.7071,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3_aqrm,1080.33,2821.61,0.0
gfx950,256,512,65536,1536,cktile,12,0,72.8331,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1_aqrm,1415.28,2314.31,0.0
gfx950,256,1024,65536,1536,ck,0,0,185.943,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1108.72,1271.65,0.0
gfx950,256,2048,65536,1536,ck,0,0,356.1287,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1157.77,1045.25,0.0
gfx950,256,4096,65536,1536,ck,0,0,679.2358,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1214.06,947.87,0.0
gfx950,256,8192,65536,1536,cktile,11,0,946.0883,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1743.25,1254.63,0.0
gfx950,256,16384,65536,1536,ck,0,0,2699.619,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1221.85,842.09,0.0
gfx950,256,4,7168,7168,ck,8,0,22.5514,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.23,2282.17,0.0
gfx950,256,8,7168,7168,ck,8,0,22.5739,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,36.42,2283.71,0.0
gfx950,256,16,7168,7168,ck,8,0,21.6473,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,75.95,2389.41,0.0
gfx950,256,24,7168,7168,ck,8,0,22.6586,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,108.84,2290.36,0.0
gfx950,256,32,7168,7168,ck,8,0,21.6912,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,151.6,2400.44,0.0
gfx950,256,40,7168,7168,ck,7,0,27.2966,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,150.58,1913.81,0.0
gfx950,256,48,7168,7168,ck,7,0,27.08,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,182.15,1935.47,0.0
gfx950,256,56,7168,7168,ck,7,0,27.3196,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,210.64,1924.79,0.0
gfx950,256,64,7168,7168,ck,18,0,26.2578,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,250.47,2009.17,0.0
gfx950,256,72,7168,7168,ck,18,0,30.6071,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,241.73,1729.29,0.0
gfx950,256,80,7168,7168,ck,18,0,30.5969,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,268.68,1735.49,0.0
gfx950,256,88,7168,7168,ck,18,0,30.6224,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,295.3,1739.66,0.0
gfx950,256,96,7168,7168,ck,12,0,29.7579,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,331.51,1795.98,0.0
gfx950,256,104,7168,7168,ck,18,0,30.8263,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,346.69,1739.31,0.0
gfx950,256,112,7168,7168,ck,18,0,31.3019,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,367.68,1718.38,0.0
gfx950,256,120,7168,7168,ck,18,0,31.6887,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,389.14,1702.84,0.0
gfx950,256,128,7168,7168,ck,18,0,26.7028,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,492.58,2027.23,0.0
gfx950,256,136,7168,7168,ck,2,0,42.6205,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,327.9,1274.15,0.0
gfx950,256,144,7168,7168,ck,2,0,42.5764,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,347.55,1279.51,0.0
gfx950,256,152,7168,7168,ck,2,0,42.6977,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,365.82,1279.9,0.0
gfx950,256,160,7168,7168,ck,2,0,42.9726,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,382.61,1275.72,0.0
gfx950,256,168,7168,7168,ck,2,0,43.1873,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,399.74,1273.36,0.0
gfx950,256,176,7168,7168,ck,2,0,43.1702,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,418.94,1277.85,0.0
gfx950,256,184,7168,7168,ck,2,0,43.3513,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,436.16,1276.48,0.0
gfx950,256,192,7168,7168,ck,2,0,42.9184,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,459.71,1293.36,0.0
gfx950,256,200,7168,7168,ck,2,0,42.8545,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,479.58,1299.3,0.0
gfx950,256,208,7168,7168,ck,2,0,43.3252,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,493.34,1289.16,0.0
gfx950,256,216,7168,7168,ck,2,0,43.3273,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,512.29,1293.07,0.0
gfx950,256,224,7168,7168,ck,2,0,43.0707,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,534.43,1304.76,0.0
gfx950,256,232,7168,7168,ck,2,0,43.2475,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,551.26,1303.41,0.0
gfx950,256,240,7168,7168,ck,2,0,43.555,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,566.24,1298.16,0.0
gfx950,256,248,7168,7168,ck,2,0,43.4046,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,587.14,1306.62,0.0
gfx950,256,256,7168,7168,ck,2,0,43.6232,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,603.04,1304.01,0.0
gfx950,256,288,7168,7168,ck,0,0,52.5407,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,563.28,1095.79,0.0
gfx950,256,320,7168,7168,ck,2,0,53.192,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,618.2,1095.31,0.0
gfx950,256,352,7168,7168,ck,0,0,54.486,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,663.87,1081.92,0.0
gfx950,256,384,7168,7168,ck,0,0,53.8113,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,733.3,1108.28,0.0
gfx950,256,416,7168,7168,ck,0,0,53.9962,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,791.69,1117.22,0.0
gfx950,256,448,7168,7168,ck,0,0,54.38,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,846.57,1121.99,0.0
gfx950,256,480,7168,7168,ck,0,0,56.5124,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,872.82,1091.83,0.0
gfx950,256,512,7168,7168,ck,0,0,55.7516,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,943.71,1119.08,0.0
gfx950,256,544,7168,7168,ck,2,0,66.2862,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,843.34,951.61,0.0
gfx950,256,576,7168,7168,ck,2,0,66.5418,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,889.52,958.29,0.0
gfx950,256,608,7168,7168,cktile,29,0,79.1544,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,789.32,814.29,0.0
gfx950,256,640,7168,7168,cktile,28,0,78.9372,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,833.15,825.25,0.0
gfx950,256,672,7168,7168,cktile,28,0,79.3053,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,870.75,830.09,0.0
gfx950,256,704,7168,7168,cktile,28,0,78.9963,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,915.78,842.05,0.0
gfx950,256,736,7168,7168,cktile,11,0,79.401,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,952.53,846.43,0.0
